date,NVDA,AVGO,MSFT,META,JPM,XLF,XOM,SPY
2026-03-04,182.6126862,316.364624,403.5645752,666.5410156,296.5297852,51.05776978,147.8526001,681.5082397
2026-03-05,182.9119873,331.548645,409.0224304,659.3937988,290.7455444,50.79008865,148.7802429,677.7084961
2026-03-06,177.4048615,329.2670898,407.3093872,643.711731,286.714447,50.13575745,149.22435,668.8256836
2026-03-09,182.223587,344.4810181,407.7575684,646.2373047,287.1502686,49.89781952,148.4644623,674.6845703
2026-03-10,184.3386536,341.3226318,404.1223145,652.9053345,285.9716187,49.63013458,146.1847992,673.6002808
2026-03-11,185.6057434,340.3163757,403.2458496,653.6939087,284.7731628,49.2137413,149.5894775,672.7548218
2026-03-12,182.7223358,334.7369385,400.2380066,637.0436401,280.187439,48.41069794,151.5138702,662.5390625
2026-03-13,179.8389435,320.9776306,393.9534912,612.6171875,280.7321472,48.47018433,154.0698547,658.7890015
2026-03-16,182.8021545,323.7275085,398.3357544,626.8690186,283.4261475,48.87665939,155.1652832,665.4934082
2026-03-17,181.5151062,320.1307373,397.7979431,622.0834351,284.1492004,49.13443375,156.7245331,667.2440186
2026-03-18,179.9885864,314.7704468,390.2086792,615.1099243,284.9910278,48.54949951,155.5205536,657.9335327
2026-03-19,178.152771,318.6661377,387.4498596,606.1382446,285.2188721,48.56932831,156.0830841,656.3121948
2026-03-20,172.3061523,309.3703918,380.3287048,593.1102905,283.8223267,48.65855408,157.5732422,646.9034424
2026-03-23,175.2394409,322.0003967,381.4541931,603.5006714,287.1403198,49.09801102,159.0140839,653.6959229
2026-03-24,174.8004456,317.7870483,371.2355652,592.3709717,289.6065369,49.10797501,163.2082672,651.5015869
2026-03-25,178.2725067,318.3062134,369.54245,594.3391724,292.5977173,49.16776657,161.1161041,655.1322021
2026-03-26,170.8494873,308.9310608,364.4928894,547.032959,288.8735962,48.87877655,163.2575989,643.432373
2026-03-27,167.13797,300.2048645,355.3300476,525.2331543,280.1378784,47.64310837,168.7445984,632.4606323
2026-03-30,164.7933197,292.9463501,357.5112,535.8833618,281.0589905,48.19118881,169.2182922,630.3460693
2026-03-31,174.0022583,309.0209351,368.6759644,571.6002197,291.3497314,49.19766235,167.4320526,648.6688843
2026-04-01,175.3491821,312.9946289,367.8791809,578.6936646,292.558075,49.26741791,158.6686707,653.5562744
2026-04-02,176.9854584,314.052948,371.9526672,573.9281006,291.7855225,49.35710144,158.5798492,654.1447754
2026-04-06,177.2348785,313.933136,371.3750305,572.4894409,294.125,49.70588303,161.2246552,657.2368164
2026-04-07,177.6938324,333.4422607,370.7874146,574.5175171,296.0662537,49.70588303,161.7575684,657.526001
2026-04-08,181.6647644,350.0759583,372.8191223,611.8529053,306.5888367,51.02127457,154.1685486,674.2729492
2026-04-09,183.4906006,354.3491821,371.5642395,627.8081665,308.9382324,51.15082169,153.0040283,678.1628418
2026-04-10,188.1998291,370.9628601,369.3731079,629.2767334,308.4803162,50.59277344,150.5072632,677.7140503
2026-04-13,188.8782654,379.1499329,382.818634,633.9425049,312.2732239,51.47966766,150.6355591,684.3369751
2026-04-14,196.0618439,380.1782837,391.5233459,661.8765259,309.7247009,51.59924698,147.2802124,692.6755371
2026-04-15,198.4164734,396.0931091,409.5602722,670.9581909,304.5579834,51.98788452,147.0532227,698.1414185
2026-04-16,197.8976593,397.8403625,418.5637817,676.2432251,308.559967,51.84837341,149.9842224,699.8569946
2026-04-17,201.220047,405.8976135,421.0835876,687.9124146,308.8984375,52.24697876,144.516983,708.3152466
2026-04-20,201.5991821,398.9985046,416.3826294,670.2887573,315.5683899,52.44628143,145.7406769,706.8988037
2026-04-21,199.4241791,401.5345154,422.4480286,668.2207031,311.596283,52.11743164,146.4117737,702.270813
2026-04-22,202.0381927,421.9821167,431.172699,674.0952148,311.6161804,52.02774811,147.5367889,709.3825073
2026-04-23,199.1847076,419.2764282,414.071991,658.5396729,310.2921753,51.61917877,148.5532684,706.6295776
2026-04-24,207.7950287,422.09198,422.906189,674.4049683,306.8974609,51.24050522,146.9545441,712.1054688
2026-04-27,216.1160126,417.5391846,423.1053772,677.9916382,310.2324219,51.62914658,146.243988,713.3322754
2026-04-28,212.6838531,399.1981812,427.5174866,670.7183838,310.0532532,51.66900253,148.5828705,709.8612061
2026-04-29,208.7727966,404.8093262,422.7468262,668.5004272,307.8630981,51.73875809,152.6389008,709.7515259
2026-04-30,199.1148682,416.7703857,406.1341553,611.3433838,311.8252563,51.94802856,152.3033752,716.8132935
2026-05-01,197.9974365,420.6142883,412.7672729,608.1863403,311.0686646,51.73875809,150.7441254,718.7982178
2026-05-04,198.0273438,415.8418579,411.9505615,609.8447876,306.2702637,51.39994812,151.6717682,716.164978
2026-05-05,196.0518646,426.6846924,409.7196045,604.3998413,308.0124207,51.40991211,152.8461609,721.9102173
2026-05-06,207.3560333,424.7677307,412.2891846,612.3125,313.4877625,51.65903854,146.737442,731.9443359
2026-05-07,211.0176697,411.9080811,419.0717163,616.2388306,304.8964539,51.37005234,144.6551361,729.7001343
2026-05-08,214.7092285,429.3205261,413.444519,609.0654907,300.7451782,51.06113434,142.6715393,735.7246094
2026-05-11,218.9395599,427.7529907,410.9944458,598.305481,298.6545715,51.00134277,147.7144165,737.4002686
2026-05-12,220.2765045,418.6374207,406.124176,602.4416504,303.5126953,51.39994812,148.6519623,736.2831421
2026-05-13,225.3149872,416.1314087,403.5745239,616.059021,298.9034729,50.8120079,149.5796204,740.4025269
2026-05-14,235.2023926,439.0950623,407.7774658,617.8573608,298.5650024,51.11096191,150.7737122,746.2474976
2026-05-15,224.8061523,424.5181274,420.2170715,613.6612549,296.4743958,50.92162323,156.9040222,737.2706299
2026-05-18,221.8130035,420.0451965,421.8305664,610.644043,299.3813171,51.55939102,159.457489,736.7519531
2026-05-19,220.1068878,410.4204407,415.73526,602.052002,294.3738708,50.92162323,161.5042419,731.8446045
2026-05-20,222.9603729,417.099884,419.3605347,604.4997559,300.6257324,51.47966766,155.2745667,739.3452759
2026-05-21,219.0093994,413.914917,418.3025208,606.8175659,301.6411438,51.54942322,154.2909393,740.8114624
2026-05-22,214.8389282,413.4855957,417.7835388,609.6949463,305.0059814,51.75868988,153.9233246,743.723999
2026-05-26,214.3700104,421.3431702,415.248291,611.7730103,305.3643494,51.66900253,148.8461914,748.6613159
2026-05-27,212.1151581,421.1933594,411.8946228,634.671814,297.9378052,51.24050522,146.9484863,748.5316162
2026-05-28,213.7613983,425.9059143,426.1876831,634.7017212,295.3992615,51.09103012,146.0145416,752.6609497
2026-05-29,210.658493,446.0640259,449.3940125,631.9243164,297.9676819,51.39994812,144.32547,754.5361328
2026-06-01,223.8483429,459.2431641,459.6546936,599.9139404,295.2499084,51.25047302,148.4189758,756.5908203
2026-06-02,222.3118439,480.8090515,440.4807739,597.0765991,299.61026,51.28036499,148.5978088,757.6182251
2026-06-03,214.2602539,478.4727478,426.5370483,622.4031372,299.5007935,50.69242477,151.5487061,752.3018799
2026-06-04,218.4156036,418.2480469,427.245697,626.9888916,309.4957581,52.00781631,151.0618439,755.1445923
2026-06-05,204.8707581,385.1204834,415.887085,592.4509277,310.9691162,52.11743164,148.9554901,735.6547852
2026-06-08,208.4067993,395.9732971,410.9663391,584.8479614,309.7147522,51.78858566,150.7737122,737.3204346
2026-06-09,207.9573059,391.5403137,402.6520081,584.0487061,311.2976379,52.27687454,147.9519958,735.1560669
2026-06-10,200.1959839,371.5120239,396.6133423,570.4512939,307.7536011,52.04767609,149.6509857,723.565918
2026-06-11,204.6410065,384.9607239,389.6065674,567.9036255,312.0840759,52.43631744,145.6568604,735.8642578
2026-06-12,204.9606628,381.4662781,390.0057983,566.4549561,319.2816772,53.15380478,146.064209,739.8439941
2026-06-15,212.2125397,393.3175049,399.0088806,593.4799805,317.9675903,53.37303543,140.0133972,752.8903809
2026-06-16,207.1781769,376.1147156,393.0899963,600.210022,329.6549377,54.16027832,140.9473419,748.4019775
2026-06-17,204.4212494,392.2791443,378.1980286,567.5800171,331.9645081,53.86132431,139.834549,739.0560303
2026-06-18,210.4545135,410.7000122,378.6871033,577.2199707,323.7614746,53.38299942,136.9234009,746.7399902
2026-06-22,208.4167786,392.1300049,366.6497803,563.8499756,329.9934082,53.70000076,137.5791626,744.3900146
2026-06-23,199.8164062,380.1499939,373.2373657,562.2000122,332.6414795,53.88000107,138.8310394,733.5800171
2026-06-24,198.7775726,382.0700073,364.7733154,557.6699829,331.9545898,53.72000122,136.0192566,733.2399902
2026-06-25,195.521225,378.9100037,352.1670227,542.8699951,333.6170654,53.45000076,136.6650696,734.2999878
2026-06-26,192.3148041,365.019989,372.2691956,550.25,327.5742798,53.56999969,135.6615601,728.9899902
2026-06-29,194.7520752,372.4500122,367.8774719,562.5999756,327.9127808,53.72000122,135.1846619,741
2026-06-30,199.8663483,377.75,372.3190918,563.289978,325.8619995,53.61000061,135.8404083,746.7700195
2026-07-01,197.3591614,369.3399963,383.5579529,612.9099731,332.5718079,54.77999878,135.403244,745.7600098
2026-07-02,194.6122437,360.4500122,389.7562561,582.9000244,332.9700012,55.61999893,136.2080231,744.7800293
2026-07-06,195.3314362,373.8999939,386.0133057,600.289978,337.7200012,56.13999939,135.5622101,751.2800293
2026-07-07,196.7098846,370.7799988,388.109375,615.5800171,339.2200012,56.04999924,140.7784424,747.710022
2026-07-08,203.8918457,388.6900024,382.6197205,603.1199951,330.6199951,54.97000122,140.2220459,745.4000244
2026-07-09,202.5533447,401.1099854,383.6377869,631.4799805,335.4700012,55.54000092,136.5756531,751.710022
2026-07-10,210.7242126,399.9700012,384.3764038,669.210022,336.4700012,55.70999908,137.9865265,754.9500122
2026-07-13,203.3025055,384.0499878,390.2553406,656.7299805,334.5299988,56.06999969,143.5802917,749.1699829
2026-07-14,211.5632782,389.1099854,384.2067261,661.039978,342.8900146,56.18000031,144.1565552,751.8300171
2026-07-15,212.2624817,394.2799988,394.8866272,681.3099976,346.9100037,56.56000137,143.5802917,754.8099976
2026-07-16,207.1681824,374.4500122,400.346344,664.539978,343.1499939,56.75,145.0110321,750.7199707
2026-07-17,202.583313,370.8299866,393.0800171,646.0100098,341.1000061,56.25999832,146.4119568,743.289978
2026-07-20,203.0527954,378.1600037,401.5341187,645.8499756,338.8699951,56.04000092,147.4055328,742.0900269
2026-07-21,207.0583038,386.5,397.0026245,643.8099976,345.230011,56.11000061,150.7339783,748.2800293
2026-07-22,211.8229828,396.8099976,389.6065674,627.1699829,348.2099915,56.04999924,153.4563446,747.4099731
2026-07-23,208.5266571,392.4700012,380.8630066,606.0999756,349.8999939,55.83000183,155.8806458,738.1799927
2026-07-24,206.6088104,381.9200134,380.9828186,595.1900024,353.2099915,56.31000137,155.9303284,738.9299927
2026-07-27,196.2903595,383.2200012,388.3688965,593.8699951,356.2000122,56.88000107,153.774292,739.0900269
2026-07-28,196.7897949,380.9100037,392.6109009,593.4099731,357.3099976,57.59999847,152.0554199,740.8599854
2026-07-29,189.7976227,370.3200073,389.8061829,585.6099854,344.7099915,56.68000031,155.7415466,729.460022
2026-07-30,194.821991,387.8399963,450.2524109,539.0300293,350.8500061,57,155.960144,741.6900024
2026-07-31,200.5256195,389.2799988,463.8468018,556.710022,351.7900085,56.93999863,154.4399872,747.0300293
2026-08-03,206.4090424,392.230011,486.7337036,590.2399902,352.6400146,57.38000107,154.0624237,757.6699829
2026-08-04,211.7031097,418.1600037,491.8840332,587.9400024,357.519989,57.88000107,152.9695129,771.3300171
2026-08-05,218.9749756,418.2799988,486.5440674,588.7700195,359.2399902,58,150.6544952,769.789978
2026-08-06,218.7452393,420.5700073,498.9207458,589.9000244,356.2999878,57.81000137,153.8438416,768.5599976
2026-08-07,223.7096863,427.7600098,499.0505066,592.0999756,357.519989,57.59999847,152.0554199,773.2600098
2026-08-10,217.306839,422.3999939,505.1091309,594.9199829,359.7900085,57.81000137,158.7619934,773.0300293
2026-08-11,217.256897,416.0799866,502.8633423,599.1199951,362.0400085,57.79999924,158.7719269,770.5599976
2026-08-12,223.8395233,416.0499878,491.5047302,578.8499756,365.1799927,57.91999817,158.7222443,772.4899902
2026-08-13,225.0481873,417.8200073,495.9463806,594.9699707,363.1099854,58.25999832,157.5895844,777.8800049
2026-08-14,224.9083405,392.9899902,494.4691467,589.8499756,362.8399963,58.15999985,159.0700073,776.3400269
2026-08-17,224.7584991,392.4299927,479.4474487,568.9699707,360.9599915,57.58000183,161.4600067,772.6699829
2026-08-18,219.4944,380,480.7250366,543.6699829,363.25,57.84000015,165.5599976,767.4500122
2026-08-19,217.3168335,362.480011,483.3999939,546.0300293,357.2600098,57.47999954,164.7700043,769.0599976
2026-08-20,216.6076355,364.0299988,481.1499939,545.8300171,351.5499878,56.95000076,166.1499939,762.5999756
2026-08-21,214.480011,368.4500122,483.2399902,549.9000244,351.5799866,57.47999954,165.1100006,765.7199707
2026-08-24,208.2469788,358.7600098,487.3099976,559.0200195,356.3900146,58.22000122,164.0500031,763.4699707
2026-08-25,212.8118744,356.7399902,491.7099915,570.0499878,356.6900024,58.31000137,160.6399994,765.9099731
2026-08-26,209.4256592,355.5899963,496.3699951,576.1400146,356.5,58.25999832,158.1900024,766.0800171
2026-08-27,227.725174,371.5400085,505.0599976,571.0999756,354.2200012,57.88000107,156.4400024,771.0999756
2026-08-28,217.306839,368.7900085,513.5300293,578.0200195,357.6199951,58.09999847,156.7100067,769.3499756
2026-08-31,220.5332336,370.3399963,507.2900085,572.3400269,356.019989,57.70999908,160.9499969,767.0499878
2026-09-01,217.1969757,369.6799927,501.019989,578.539978,354.9500122,57.20000076,164.5500031,761.7800293
2026-09-02,224.1591797,367.2399902,496.8200073,592.8499756,356.2200012,57.65999985,164.1499939,765.1599731
2026-09-03,228.1946564,357.1600037,510.1199951,610.6799927,362.0599976,58.56000137,162.2100067,773.1699829
2026-09-04,230.1025238,357.8999939,499.7000122,616.7700195,358.6400146,58.09999847,159.4700012,770.1900024
2026-09-08,225.4776917,368.5599976,493.9500122,613.4799805,353.5100098,57.29999924,160.6600037,765.960022
2026-09-09,223.4199982,364.3800049,491.6499939,653.6900024,354.7099915,57.06000137,164.2299957,762.4000244
2026-09-10,218.3600006,360.8299866,492.4400024,644.3800049,353.5599976,56.86999893,165.2299957,757.8300171
2026-09-11,218.2899933,361.9899902,495.6300049,648.0300293,356.230011,57.25,165.9900055,764.289978
2026-09-14,210.9600067,344.7200012,505.4100037,665.5999756,350.1300049,57.02999878,165.0800018,760.8800049
2026-09-15,212.1699982,339.269989,497.1199951,670.2399902,352.4899902,56.84999847,169.3200073,757.3900146
